DISEASE,STATE,CASES,VACCINATED,YEAR
Children more than 10 years given TT10,Rajasthan,1737000,1049262,2013
Children more than 10 years given TT10,Rajasthan,1762000,1038058,2014
Children more than 10 years given TT10,Rajasthan,1749000,1014950,2015
Children more than 10 years given TT10,Rajasthan,1773000,1008950,2016
Children more than 10 years given TT10,Rajasthan,1787000,998171,2017
Children more than 10 years given TT10,Rajasthan,1767770,969124,2018
Children more than 10 years given TT10,Rajasthan,1789690,964287,2019
Children more than 10 years given TT10,Uttar Pradesh,5282000,4673875,2008
Children more than 10 years given TT10,Uttar Pradesh,5317000,4161534,2009
Children more than 10 years given TT10,Uttar Pradesh,5412000,3345004,2010
Children more than 10 years given TT10,Uttar Pradesh,5284000,2950791,2011
Children more than 10 years given TT10,Uttar Pradesh,5318000,3020005,2012
Children more than 10 years given TT10,Uttar Pradesh,5387000,3253818,2013
Children more than 10 years given TT10,Uttar Pradesh,5477000,3234361,2014
Children more than 10 years given TT10,Uttar Pradesh,5543000,3293343,2015
Children more than 10 years given TT10,Uttar Pradesh,5631000,3083726,2016
Children more than 10 years given TT10,Uttar Pradesh,5665000,3346114,2017
Children more than 10 years given TT10,Uttar Pradesh,5606880,3093487,2018
Children more than 10 years given TT10,Uttar Pradesh,5688500,3727422,2019
Children more than 10 years given TT10,Uttarakhand,187000,130906,2008
Children more than 10 years given TT10,Uttarakhand,187000,146601,2009
Children more than 10 years given TT10,Uttarakhand,190000,119504,2010
Children more than 10 years given TT10,Uttarakhand,185000,142958,2011
Children more than 10 years given TT10,Uttarakhand,185000,126455,2012
Children more than 10 years given TT10,Uttarakhand,184000,147656,2013
Children more than 10 years given TT10,Uttarakhand,187000,129774,2014
Children more than 10 years given TT10,Uttarakhand,189000,141299,2015
Children more than 10 years given TT10,Uttarakhand,191000,128436,2016
Children more than 10 years given TT10,Uttarakhand,189000,119790,2017
Children more than 10 years given TT10,Uttarakhand,186220,128514,2018
Children more than 10 years given TT10,Uttarakhand,188280,124548,2019
Children more than 10 years given TT10,Andhra Pradesh Old,1465000,1116406,2008
Children more than 10 years given TT10,Andhra Pradesh Old,1459000,1122391,2009
Children more than 10 years given TT10,Andhra Pradesh Old,1472000,1093237,2010
Children more than 10 years given TT10,Andhra Pradesh Old,1423000,1077444,2011
Children more than 10 years given TT10,Andhra Pradesh Old,1439000,1087074,2012
Children more than 10 years given TT10,Andhra Pradesh Old,1445000,1073501,2013
Children more than 10 years given TT10,Goa,24000,18090,2008
Children more than 10 years given TT10,Goa,23000,16890,2009
Children more than 10 years given TT10,Goa,24000,16622,2010
Children more than 10 years given TT10,Goa,20000,16372,2011
Children more than 10 years given TT10,Goa,20000,16477,2012
Children more than 10 years given TT10,Goa,20000,15177,2013
Children more than 10 years given TT10,Goa,21000,14888,2014
Children more than 10 years given TT10,Goa,21000,15170,2015
Children more than 10 years given TT10,Goa,22000,14484,2016
Children more than 10 years given TT10,Goa,21000,14184,2017
Children more than 10 years given TT10,Goa,21430,13607,2018
Children more than 10 years given TT10,Goa,21930,13678,2019
Children more than 10 years given TT10,Gujarat,1246000,764976,2008
Children more than 10 years given TT10,Gujarat,1244000,853763,2009
Children more than 10 years given TT10,Gujarat,1261000,871562,2010
Children more than 10 years given TT10,Gujarat,1243000,840257,2011
Children more than 10 years given TT10,Gujarat,1251000,883995,2012
Children more than 10 years given TT10,Gujarat,1251000,854841,2013
Children more than 10 years given TT10,Gujarat,1267000,843993,2014
Children more than 10 years given TT10,Gujarat,1273000,835836,2015
Children more than 10 years given TT10,Gujarat,1354000,848759,2016
Children more than 10 years given TT10,Gujarat,1292000,851176,2017
Children more than 10 years given TT10,Gujarat,1277520,828686,2018
Children more than 10 years given TT10,Gujarat,1290490,824299,2019
Children more than 10 years given TT10,Haryana,541000,345829,2008
Children more than 10 years given TT10,Haryana,541000,422997,2009
Children more than 10 years given TT10,Haryana,550000,398698,2010
Children more than 10 years given TT10,Haryana,532000,384334,2011
Children more than 10 years given TT10,Haryana,537000,378511,2012
Children more than 10 years given TT10,Haryana,539000,319855,2013
Children more than 10 years given TT10,Haryana,548000,336620,2014
Children more than 10 years given TT10,Haryana,556000,360485,2015
Children more than 10 years given TT10,Haryana,555000,344709,2016
Children more than 10 years given TT10,Haryana,564000,353263,2017
Children more than 10 years given TT10,Haryana,564380,348500,2018
Children more than 10 years given TT10,Haryana,571810,381496,2019
Children more than 10 years given TT10,Karnataka,1099000,796648,2008
Children more than 10 years given TT10,Karnataka,1107000,872590,2009
Children more than 10 years given TT10,Karnataka,1119000,798755,2010
